#         t          x          y          z         vx         vy         vz
      5.963     -2.218    102.752     65.266     94.366    -42.855     19.830
      5.964     -2.123    102.709     65.286     94.349    -43.095     19.664
      5.965     -2.029    102.666     65.306     94.332    -43.336     19.499
      5.966     -1.935    102.622     65.325     94.315    -43.576     19.334
      5.967     -1.840    102.579     65.344     94.298    -43.817     19.168
      5.968     -1.746    102.535     65.364     94.281    -44.058     19.003
      5.969     -1.652    102.491     65.382     94.263    -44.298     18.837
      5.970     -1.557    102.446     65.401     94.245    -44.539     18.671
      5.971     -1.463    102.401     65.420     94.227    -44.779     18.506
      5.972     -1.369    102.357     65.438     94.209    -45.020     18.340
      5.973     -1.275    102.311     65.456     94.190    -45.260     18.173
      5.974     -1.181    102.266     65.475     94.172    -45.500     18.007
      5.975     -1.086    102.220     65.492     94.153    -45.741     17.841
      5.976     -0.992    102.175     65.510     94.134    -45.981     17.675
      5.977     -0.898    102.128     65.528     94.114    -46.222     17.508
      5.978     -0.804    102.082     65.545     94.095    -46.462     17.342
      5.979     -0.710    102.036     65.562     94.075    -46.702     17.175
      5.980     -0.616    101.989     65.580     94.055    -46.943     17.008
      5.981     -0.522    101.942     65.597     94.034    -47.183     16.841
      5.982     -0.428    101.894     65.613     94.014    -47.423     16.674
      5.983     -0.334    101.847     65.630     93.993    -47.663     16.507
      5.984     -0.240    101.799     65.646     93.972    -47.904     16.340
      5.985     -0.146    101.751     65.663     93.951    -48.144     16.173
      5.986     -0.052    101.703     65.679     93.930    -48.384     16.006
      5.987      0.042    101.654     65.695     93.908    -48.624     15.838
      5.988      0.136    101.605     65.710     93.886    -48.865     15.671
      5.989      0.230    101.556     65.726     93.864    -49.105     15.503
      5.990      0.324    101.507     65.741     93.842    -49.345     15.335
      5.991      0.417    101.458     65.757     93.820    -49.585     15.167
      5.992      0.511    101.408     65.772     93.797    -49.825     14.999
      5.993      0.605    101.358     65.787     93.774    -50.065     14.831
      5.994      0.699    101.308     65.801     93.751    -50.305     14.663
      5.995      0.793    101.258     65.816     93.727    -50.546     14.494
      5.996      0.886    101.207     65.830     93.704    -50.786     14.326
      5.997      0.980    101.156     65.845     93.680    -51.026     14.158
      5.998      1.074    101.105     65.859     93.656    -51.266     13.989
      5.999      1.167    101.053     65.873     93.632    -51.506     13.820
      6.000      1.261    101.002     65.886     93.607    -51.746     13.651
      6.001      1.354    100.950     65.900     93.582    -51.986     13.482
      6.002      1.448    100.898     65.913     93.557    -52.226     13.313
      6.003      1.542    100.845     65.926     93.532    -52.466     13.144
      6.004      1.635    100.793     65.940     93.507    -52.706     12.975
      6.005      1.729    100.740     65.952     93.481    -52.946     12.805
      6.006      1.822    100.687     65.965     93.455    -53.187     12.636
      6.007      1.916    100.634     65.978     93.429    -53.427     12.466
      6.008      2.009    100.580     65.990     93.403    -53.667     12.296
      6.009      2.102    100.526     66.002     93.377    -53.907     12.126
      6.010      2.196    100.472     66.014     93.350    -54.147     11.957
      6.011      2.289    100.418     66.026     93.323    -54.387     11.786
      6.012      2.382    100.364     66.038     93.296    -54.627     11.616
      6.013      2.476    100.309     66.049     93.268    -54.867     11.446
      6.014      2.569    100.254     66.061     93.241    -55.107     11.275
      6.015      2.662    100.199     66.072     93.213    -55.347     11.105
      6.016      2.755    100.143     66.083     93.185    -55.587     10.934
      6.017      2.848    100.087     66.094     93.156    -55.827     10.763
      6.018      2.942    100.031     66.104     93.128    -56.067     10.593
      6.019      3.035     99.975     66.115     93.099    -56.307     10.422
      6.020      3.128     99.919     66.125     93.070    -56.547     10.250
      6.021      3.221     99.862     66.136     93.041    -56.787     10.079
      6.022      3.314     99.805     66.145     93.011    -57.027      9.908
      6.023      3.407     99.748     66.155     92.981    -57.267      9.736
      6.024      3.500     99.691     66.165     92.952    -57.507      9.565
      6.025      3.593     99.633     66.174     92.921    -57.748      9.393
      6.026      3.686     99.575     66.184     92.891    -57.988      9.221
      6.027      3.779     99.517     66.193     92.860    -58.228      9.049
      6.028      3.871     99.459     66.202     92.830    -58.468      8.877
      6.029      3.964     99.400     66.211     92.798    -58.708      8.705
      6.030      4.057     99.341     66.219     92.767    -58.948      8.532
      6.031      4.150     99.282     66.228     92.736    -59.188      8.360
      6.032      4.242     99.223     66.236     92.704    -59.428      8.187
      6.033      4.335     99.163     66.244     92.672    -59.668      8.015
      6.034      4.428     99.104     66.252     92.640    -59.909      7.842
      6.035      4.520     99.044     66.260     92.607    -60.149      7.669
      6.036      4.613     98.983     66.267     92.574    -60.389      7.496
      6.037      4.706     98.923     66.275     92.541    -60.629      7.323
      6.038      4.798     98.862     66.282     92.508    -60.869      7.149
      6.039      4.891     98.801     66.289     92.475    -61.109      6.976
      6.040      4.983     98.740     66.296     92.441    -61.350      6.802
      6.041      5.076     98.678     66.303     92.407    -61.590      6.629
      6.042      5.168     98.617     66.309     92.373    -61.830      6.455
      6.043      5.260     98.555     66.316     92.339    -62.070      6.281
      6.044      5.353     98.493     66.322     92.304    -62.311      6.107
      6.045      5.445     98.430     66.328     92.270    -62.551      5.932
      6.046      5.537     98.367     66.334     92.235    -62.791      5.758
      6.047      5.629     98.305     66.339     92.199    -63.032      5.584
      6.048      5.722     98.241     66.345     92.164    -63.272      5.409
      6.049      5.814     98.178     66.350     92.128    -63.512      5.234
      6.050      5.906     98.114     66.355     92.092    -63.753      5.059
      6.051      5.998     98.051     66.360     92.056    -63.993      4.884
      6.052      6.090     97.986     66.365     92.019    -64.233      4.709
      6.053      6.182     97.922     66.370     91.983    -64.474      4.534
      6.054      6.274     97.857     66.374     91.946    -64.714      4.359
      6.055      6.366     97.793     66.378     91.909    -64.955      4.183
      6.056      6.458     97.728     66.382     91.871    -65.195      4.007
      6.057      6.550     97.662     66.386     91.833    -65.436      3.832
      6.058      6.641     97.597     66.390     91.796    -65.676      3.656
      6.059      6.733     97.531     66.394     91.757    -65.917      3.479
      6.060      6.825     97.465     66.397     91.719    -66.157      3.303
      6.061      6.917     97.399     66.400     91.680    -66.398      3.127
      6.062      7.008     97.332     66.403     91.642    -66.639      2.950
      6.063      7.100     97.265     66.406     91.602    -66.879      2.774
      6.064      7.191     97.198     66.409     91.563    -67.120      2.597
      6.065      7.283     97.131     66.411     91.524    -67.361      2.420
      6.066      7.374     97.064     66.414     91.484    -67.601      2.243
      6.067      7.466     96.996     66.416     91.444    -67.842      2.066
      6.068      7.557     96.928     66.418     91.403    -68.083      1.888
      6.069      7.649     96.860     66.420     91.363    -68.324      1.711
      6.070      7.740     96.791     66.421     91.322    -68.565      1.533
      6.071      7.831     96.723     66.423     91.281    -68.806      1.356
      6.072      7.923     96.654     66.424     91.240    -69.046      1.178
      6.073      8.014     96.584     66.425     91.198    -69.287      1.000
      6.074      8.105     96.515     66.426     91.156    -69.528      0.821
      6.075      8.196     96.445     66.427     91.114    -69.769      0.643
      6.076      8.287     96.375     66.427     91.072    -70.010      0.465
      6.077      8.378     96.305     66.428     91.029    -70.251      0.286
      6.078      8.469     96.235     66.428     90.987    -70.492      0.107
      6.079      8.560     96.164     66.428     90.944    -70.733     -0.072
